id,user,uid,version,changeset,timestamp 
322492461,edmontongeo,2550880,1,28190793,2015-01-16T16:10:51Z
322492474,edmontongeo,2550880,1,28190793,2015-01-16T16:10:51Z
322492483,edmontongeo,2550880,1,28190793,2015-01-16T16:10:52Z
322492501,edmontongeo,2550880,1,28190793,2015-01-16T16:10:52Z
322492519,edmontongeo,2550880,1,28190793,2015-01-16T16:10:53Z
322492526,edmontongeo,2550880,1,28190793,2015-01-16T16:10:54Z
322492543,edmontongeo,2550880,1,28190793,2015-01-16T16:10:54Z
322492557,edmontongeo,2550880,1,28190793,2015-01-16T16:10:55Z
322492562,edmontongeo,2550880,1,28190793,2015-01-16T16:10:55Z
322492573,edmontongeo,2550880,1,28190793,2015-01-16T16:10:56Z
322492588,edmontongeo,2550880,1,28190793,2015-01-16T16:10:56Z
322492594,edmontongeo,2550880,1,28190793,2015-01-16T16:10:57Z
322492600,edmontongeo,2550880,1,28190793,2015-01-16T16:10:57Z
322492614,edmontongeo,2550880,1,28190793,2015-01-16T16:10:57Z
322492652,edmontongeo,2550880,1,28190793,2015-01-16T16:10:59Z
322492656,edmontongeo,2550880,1,28190793,2015-01-16T16:10:59Z
322492677,edmontongeo,2550880,1,28190793,2015-01-16T16:11:00Z
322492692,edmontongeo,2550880,1,28190793,2015-01-16T16:11:01Z
322492704,edmontongeo,2550880,1,28190793,2015-01-16T16:11:02Z
322492712,edmontongeo,2550880,1,28190793,2015-01-16T16:11:02Z
322492718,edmontongeo,2550880,1,28190793,2015-01-16T16:11:02Z
322492759,edmontongeo,2550880,1,28190793,2015-01-16T16:11:04Z
322492776,edmontongeo,2550880,1,28190793,2015-01-16T16:11:05Z
322492780,edmontongeo,2550880,1,28190793,2015-01-16T16:11:05Z
322492783,edmontongeo,2550880,1,28190793,2015-01-16T16:11:05Z
322492795,edmontongeo,2550880,1,28190793,2015-01-16T16:11:06Z
322492805,edmontongeo,2550880,1,28190793,2015-01-16T16:11:06Z
322492808,edmontongeo,2550880,1,28190793,2015-01-16T16:11:06Z
322492811,edmontongeo,2550880,1,28190793,2015-01-16T16:11:07Z
322492818,edmontongeo,2550880,1,28190793,2015-01-16T16:11:07Z
322492834,edmontongeo,2550880,1,28190793,2015-01-16T16:11:08Z
322492841,edmontongeo,2550880,1,28190793,2015-01-16T16:11:08Z
322492865,edmontongeo,2550880,1,28190793,2015-01-16T16:11:09Z
322492891,edmontongeo,2550880,1,28190793,2015-01-16T16:11:10Z
322492897,edmontongeo,2550880,1,28190793,2015-01-16T16:11:11Z
322492908,edmontongeo,2550880,1,28190793,2015-01-16T16:11:11Z
322492929,edmontongeo,2550880,1,28190793,2015-01-16T16:11:12Z
322492940,edmontongeo,2550880,1,28190793,2015-01-16T16:11:12Z
322492956,edmontongeo,2550880,1,28190793,2015-01-16T16:11:13Z
322492990,edmontongeo,2550880,1,28190793,2015-01-16T16:11:14Z
322493002,edmontongeo,2550880,1,28190793,2015-01-16T16:11:14Z
322493008,edmontongeo,2550880,1,28190793,2015-01-16T16:11:14Z
322493016,edmontongeo,2550880,1,28190793,2015-01-16T16:11:15Z
322493023,edmontongeo,2550880,1,28190793,2015-01-16T16:11:15Z
322493048,edmontongeo,2550880,1,28190793,2015-01-16T16:11:16Z
322493052,edmontongeo,2550880,1,28190793,2015-01-16T16:11:17Z
322493058,edmontongeo,2550880,1,28190793,2015-01-16T16:11:17Z
322493063,edmontongeo,2550880,1,28190793,2015-01-16T16:11:17Z
322493076,edmontongeo,2550880,1,28190793,2015-01-16T16:11:18Z
322493107,edmontongeo,2550880,1,28190793,2015-01-16T16:11:19Z
322493132,edmontongeo,2550880,1,28190793,2015-01-16T16:11:22Z
322493142,edmontongeo,2550880,1,28190793,2015-01-16T16:11:22Z
322493152,edmontongeo,2550880,1,28190793,2015-01-16T16:11:23Z
322493163,edmontongeo,2550880,1,28190793,2015-01-16T16:11:23Z
322493173,edmontongeo,2550880,1,28190793,2015-01-16T16:11:24Z
322493178,edmontongeo,2550880,1,28190793,2015-01-16T16:11:24Z
322493182,edmontongeo,2550880,1,28190793,2015-01-16T16:11:24Z
322493212,edmontongeo,2550880,1,28190793,2015-01-16T16:11:26Z
322493224,edmontongeo,2550880,1,28190793,2015-01-16T16:11:26Z
322493289,edmontongeo,2550880,1,28190793,2015-01-16T16:11:30Z
322493308,edmontongeo,2550880,1,28190793,2015-01-16T16:11:31Z
322493313,edmontongeo,2550880,1,28190793,2015-01-16T16:11:31Z
322493324,edmontongeo,2550880,1,28190793,2015-01-16T16:11:31Z
322493335,edmontongeo,2550880,1,28190793,2015-01-16T16:11:32Z
322493346,edmontongeo,2550880,1,28190793,2015-01-16T16:11:32Z
322493380,edmontongeo,2550880,1,28190793,2015-01-16T16:11:34Z
322493396,edmontongeo,2550880,1,28190793,2015-01-16T16:11:35Z
322493397,edmontongeo,2550880,1,28190793,2015-01-16T16:11:35Z
322493409,edmontongeo,2550880,1,28190793,2015-01-16T16:11:35Z
322493415,edmontongeo,2550880,1,28190793,2015-01-16T16:11:35Z
322493424,edmontongeo,2550880,1,28190793,2015-01-16T16:11:36Z
322493432,edmontongeo,2550880,1,28190793,2015-01-16T16:11:36Z
322493436,edmontongeo,2550880,1,28190793,2015-01-16T16:11:36Z
322493440,edmontongeo,2550880,1,28190793,2015-01-16T16:11:37Z
322493443,edmontongeo,2550880,1,28190793,2015-01-16T16:11:37Z
322493448,edmontongeo,2550880,1,28190793,2015-01-16T16:11:37Z
322493484,edmontongeo,2550880,1,28190793,2015-01-16T16:11:38Z
322493491,edmontongeo,2550880,1,28190793,2015-01-16T16:11:39Z
322493506,edmontongeo,2550880,1,28190793,2015-01-16T16:11:39Z
322493512,edmontongeo,2550880,1,28190793,2015-01-16T16:11:40Z
322493537,edmontongeo,2550880,1,28190793,2015-01-16T16:11:41Z
322493554,edmontongeo,2550880,1,28190793,2015-01-16T16:11:41Z
322493561,edmontongeo,2550880,1,28190793,2015-01-16T16:11:42Z
322493565,edmontongeo,2550880,1,28190793,2015-01-16T16:11:42Z
322493587,edmontongeo,2550880,1,28190793,2015-01-16T16:11:43Z
322493593,edmontongeo,2550880,1,28190793,2015-01-16T16:11:43Z
322493615,edmontongeo,2550880,1,28190793,2015-01-16T16:11:44Z
322493627,edmontongeo,2550880,1,28190793,2015-01-16T16:11:45Z
322493638,edmontongeo,2550880,1,28190793,2015-01-16T16:11:45Z
322493678,edmontongeo,2550880,1,28190793,2015-01-16T16:11:47Z
322493700,edmontongeo,2550880,1,28190793,2015-01-16T16:11:47Z
322493707,edmontongeo,2550880,1,28190793,2015-01-16T16:11:48Z
322493719,edmontongeo,2550880,1,28190793,2015-01-16T16:11:49Z
322493738,edmontongeo,2550880,1,28190793,2015-01-16T16:11:49Z
322493754,edmontongeo,2550880,1,28190793,2015-01-16T16:11:50Z
322493767,edmontongeo,2550880,1,28190793,2015-01-16T16:11:51Z
322493777,edmontongeo,2550880,1,28190793,2015-01-16T16:11:51Z
322493792,edmontongeo,2550880,1,28190793,2015-01-16T16:11:52Z
322493797,edmontongeo,2550880,1,28190793,2015-01-16T16:11:52Z
322493813,edmontongeo,2550880,1,28190793,2015-01-16T16:11:53Z
322493816,edmontongeo,2550880,1,28190793,2015-01-16T16:11:53Z
322493824,edmontongeo,2550880,1,28190793,2015-01-16T16:11:54Z
322493836,edmontongeo,2550880,1,28190793,2015-01-16T16:11:54Z
322493846,edmontongeo,2550880,1,28190793,2015-01-16T16:11:55Z
322493850,edmontongeo,2550880,1,28190793,2015-01-16T16:11:55Z
322493865,edmontongeo,2550880,1,28190793,2015-01-16T16:11:56Z
322493870,edmontongeo,2550880,1,28190793,2015-01-16T16:11:56Z
322493873,edmontongeo,2550880,1,28190793,2015-01-16T16:11:57Z
322493875,edmontongeo,2550880,1,28190793,2015-01-16T16:11:57Z
322493885,edmontongeo,2550880,1,28190793,2015-01-16T16:11:57Z
322493890,edmontongeo,2550880,1,28190793,2015-01-16T16:11:57Z
322493894,edmontongeo,2550880,1,28190793,2015-01-16T16:11:58Z
322493905,edmontongeo,2550880,1,28190793,2015-01-16T16:11:58Z
322493951,edmontongeo,2550880,1,28190793,2015-01-16T16:12:00Z
322493973,edmontongeo,2550880,1,28190793,2015-01-16T16:12:02Z
322493992,edmontongeo,2550880,1,28190793,2015-01-16T16:12:02Z
322494000,edmontongeo,2550880,1,28190793,2015-01-16T16:12:03Z
322494005,edmontongeo,2550880,1,28190793,2015-01-16T16:12:03Z
322494006,edmontongeo,2550880,1,28190793,2015-01-16T16:12:03Z
322494030,edmontongeo,2550880,1,28190793,2015-01-16T16:12:04Z
322494052,edmontongeo,2550880,1,28190793,2015-01-16T16:12:05Z
322494061,edmontongeo,2550880,1,28190793,2015-01-16T16:12:06Z
322494067,edmontongeo,2550880,1,28190793,2015-01-16T16:12:06Z
322494081,edmontongeo,2550880,1,28190793,2015-01-16T16:12:07Z
322494092,edmontongeo,2550880,1,28190793,2015-01-16T16:12:07Z
322494096,edmontongeo,2550880,1,28190793,2015-01-16T16:12:07Z
322494102,edmontongeo,2550880,1,28190793,2015-01-16T16:12:08Z
322494121,edmontongeo,2550880,1,28190793,2015-01-16T16:12:09Z
322494134,edmontongeo,2550880,1,28190793,2015-01-16T16:12:09Z
322494143,edmontongeo,2550880,1,28190793,2015-01-16T16:12:10Z
322494156,edmontongeo,2550880,1,28190793,2015-01-16T16:12:10Z
322494161,edmontongeo,2550880,1,28190793,2015-01-16T16:12:10Z
322494173,edmontongeo,2550880,1,28190793,2015-01-16T16:12:12Z
322494179,edmontongeo,2550880,1,28190793,2015-01-16T16:12:13Z
322494183,edmontongeo,2550880,1,28190793,2015-01-16T16:12:13Z
322494191,edmontongeo,2550880,1,28190793,2015-01-16T16:12:13Z
322494201,edmontongeo,2550880,1,28190793,2015-01-16T16:12:14Z
322494208,edmontongeo,2550880,1,28190793,2015-01-16T16:12:14Z
322494227,edmontongeo,2550880,1,28190793,2015-01-16T16:12:15Z
322494240,edmontongeo,2550880,1,28190793,2015-01-16T16:12:16Z
322494252,edmontongeo,2550880,1,28190793,2015-01-16T16:12:17Z
322494258,edmontongeo,2550880,1,28190793,2015-01-16T16:12:17Z
322494276,edmontongeo,2550880,1,28190793,2015-01-16T16:12:18Z
322494297,edmontongeo,2550880,1,28190793,2015-01-16T16:12:19Z
322494299,edmontongeo,2550880,1,28190793,2015-01-16T16:12:19Z
322494309,edmontongeo,2550880,1,28190793,2015-01-16T16:12:20Z
322494317,edmontongeo,2550880,1,28190793,2015-01-16T16:12:20Z
322494341,edmontongeo,2550880,1,28190793,2015-01-16T16:12:22Z
322494351,edmontongeo,2550880,1,28190793,2015-01-16T16:12:23Z
322494354,edmontongeo,2550880,1,28190793,2015-01-16T16:12:23Z
322494366,edmontongeo,2550880,1,28190793,2015-01-16T16:12:24Z
322494392,edmontongeo,2550880,1,28190793,2015-01-16T16:12:25Z
322494411,edmontongeo,2550880,1,28190793,2015-01-16T16:12:26Z
322494438,edmontongeo,2550880,1,28190793,2015-01-16T16:12:29Z
322494468,edmontongeo,2550880,1,28190793,2015-01-16T16:12:32Z
322494472,edmontongeo,2550880,1,28190793,2015-01-16T16:12:32Z
322494473,edmontongeo,2550880,1,28190793,2015-01-16T16:12:32Z
322494495,edmontongeo,2550880,1,28190793,2015-01-16T16:12:34Z
322494498,edmontongeo,2550880,1,28190793,2015-01-16T16:12:34Z
322494510,edmontongeo,2550880,1,28190793,2015-01-16T16:12:35Z
322494515,edmontongeo,2550880,1,28190793,2015-01-16T16:12:35Z
322494531,edmontongeo,2550880,1,28190793,2015-01-16T16:12:36Z
322494533,edmontongeo,2550880,1,28190793,2015-01-16T16:12:36Z
322494544,edmontongeo,2550880,1,28190793,2015-01-16T16:12:37Z
322494561,edmontongeo,2550880,1,28190793,2015-01-16T16:12:38Z
322494566,edmontongeo,2550880,1,28190793,2015-01-16T16:12:38Z
322494586,edmontongeo,2550880,1,28190793,2015-01-16T16:12:39Z
322494602,edmontongeo,2550880,1,28190793,2015-01-16T16:12:40Z
322494608,edmontongeo,2550880,1,28190793,2015-01-16T16:12:41Z
322494623,edmontongeo,2550880,1,28190793,2015-01-16T16:12:41Z
322494631,edmontongeo,2550880,1,28190793,2015-01-16T16:12:42Z
322494633,edmontongeo,2550880,1,28190793,2015-01-16T16:12:42Z
322494645,edmontongeo,2550880,1,28190793,2015-01-16T16:12:43Z
322494670,edmontongeo,2550880,1,28190793,2015-01-16T16:12:44Z
322494676,edmontongeo,2550880,1,28190793,2015-01-16T16:12:45Z
322494677,edmontongeo,2550880,1,28190793,2015-01-16T16:12:45Z
322494679,edmontongeo,2550880,1,28190793,2015-01-16T16:12:45Z
322494685,edmontongeo,2550880,1,28190793,2015-01-16T16:12:45Z
322494687,edmontongeo,2550880,1,28190793,2015-01-16T16:12:45Z
322494692,edmontongeo,2550880,1,28190793,2015-01-16T16:12:46Z
322494707,edmontongeo,2550880,1,28190793,2015-01-16T16:12:47Z
322494711,edmontongeo,2550880,1,28190793,2015-01-16T16:12:47Z
322494730,edmontongeo,2550880,1,28190793,2015-01-16T16:12:48Z
322494738,edmontongeo,2550880,1,28190793,2015-01-16T16:12:48Z
322494765,edmontongeo,2550880,1,28190793,2015-01-16T16:12:50Z
322494770,edmontongeo,2550880,1,28190793,2015-01-16T16:12:50Z
322494776,edmontongeo,2550880,1,28190793,2015-01-16T16:12:50Z
322494812,edmontongeo,2550880,1,28190793,2015-01-16T16:12:53Z
322494818,edmontongeo,2550880,1,28190793,2015-01-16T16:12:53Z
322494849,edmontongeo,2550880,1,28190793,2015-01-16T16:12:55Z
322494869,edmontongeo,2550880,1,28190793,2015-01-16T16:12:56Z
322494874,edmontongeo,2550880,1,28190793,2015-01-16T16:12:56Z
322494877,edmontongeo,2550880,1,28190793,2015-01-16T16:12:57Z
322494894,edmontongeo,2550880,1,28190793,2015-01-16T16:12:58Z
322494912,edmontongeo,2550880,1,28190793,2015-01-16T16:12:59Z
322494928,edmontongeo,2550880,1,28190793,2015-01-16T16:13:00Z
322494931,edmontongeo,2550880,1,28190793,2015-01-16T16:13:00Z
322494938,edmontongeo,2550880,1,28190793,2015-01-16T16:13:01Z
322494940,edmontongeo,2550880,1,28190793,2015-01-16T16:13:01Z
322494951,edmontongeo,2550880,1,28190793,2015-01-16T16:13:02Z
322494954,edmontongeo,2550880,1,28190793,2015-01-16T16:13:02Z
322494958,edmontongeo,2550880,1,28190793,2015-01-16T16:13:02Z
322494988,edmontongeo,2550880,1,28190793,2015-01-16T16:13:03Z
322494996,edmontongeo,2550880,1,28190793,2015-01-16T16:13:03Z
322495007,edmontongeo,2550880,1,28190793,2015-01-16T16:13:04Z
322495011,edmontongeo,2550880,1,28190793,2015-01-16T16:13:04Z
322495039,edmontongeo,2550880,1,28190793,2015-01-16T16:13:06Z
322495057,edmontongeo,2550880,1,28190793,2015-01-16T16:13:07Z
322495078,edmontongeo,2550880,1,28190793,2015-01-16T16:13:08Z
322495087,edmontongeo,2550880,1,28190793,2015-01-16T16:13:09Z
322495113,edmontongeo,2550880,1,28190793,2015-01-16T16:13:10Z
322495128,edmontongeo,2550880,1,28190793,2015-01-16T16:13:11Z
322495131,edmontongeo,2550880,1,28190793,2015-01-16T16:13:11Z
322495135,edmontongeo,2550880,1,28190793,2015-01-16T16:13:11Z
322495154,edmontongeo,2550880,1,28190793,2015-01-16T16:13:12Z
322495157,edmontongeo,2550880,1,28190793,2015-01-16T16:13:13Z
322495173,edmontongeo,2550880,1,28190793,2015-01-16T16:13:14Z
322495177,edmontongeo,2550880,1,28190793,2015-01-16T16:13:14Z
322495208,edmontongeo,2550880,1,28190793,2015-01-16T16:13:15Z
322495232,edmontongeo,2550880,1,28190793,2015-01-16T16:13:18Z
322495237,edmontongeo,2550880,1,28190793,2015-01-16T16:13:18Z
322495254,edmontongeo,2550880,1,28190793,2015-01-16T16:13:19Z
322495267,edmontongeo,2550880,1,28190793,2015-01-16T16:13:20Z
322495269,edmontongeo,2550880,1,28190793,2015-01-16T16:13:20Z
322495276,edmontongeo,2550880,1,28190793,2015-01-16T16:13:20Z
322495283,edmontongeo,2550880,1,28190793,2015-01-16T16:13:21Z
322495290,edmontongeo,2550880,1,28190793,2015-01-16T16:13:21Z
322495329,edmontongeo,2550880,1,28190793,2015-01-16T16:13:23Z
322495363,edmontongeo,2550880,1,28190793,2015-01-16T16:13:24Z
322495415,edmontongeo,2550880,1,28190793,2015-01-16T16:13:26Z
322495418,edmontongeo,2550880,1,28190793,2015-01-16T16:13:26Z
322495437,edmontongeo,2550880,1,28190793,2015-01-16T16:13:28Z
322495463,edmontongeo,2550880,1,28190793,2015-01-16T16:13:29Z
322495487,edmontongeo,2550880,1,28190793,2015-01-16T16:13:31Z
322495493,edmontongeo,2550880,1,28190793,2015-01-16T16:13:31Z
322495498,edmontongeo,2550880,1,28190793,2015-01-16T16:13:31Z
322495504,edmontongeo,2550880,1,28190793,2015-01-16T16:13:32Z
322495505,edmontongeo,2550880,1,28190793,2015-01-16T16:13:32Z
322495518,edmontongeo,2550880,1,28190793,2015-01-16T16:13:32Z
322495521,edmontongeo,2550880,1,28190793,2015-01-16T16:13:33Z
322495538,edmontongeo,2550880,1,28190793,2015-01-16T16:13:33Z
322495541,edmontongeo,2550880,1,28190793,2015-01-16T16:13:34Z
322495558,edmontongeo,2550880,1,28190793,2015-01-16T16:13:34Z
322495562,edmontongeo,2550880,1,28190793,2015-01-16T16:13:35Z
322495569,edmontongeo,2550880,1,28190793,2015-01-16T16:13:35Z
322495573,edmontongeo,2550880,1,28190793,2015-01-16T16:13:35Z
322495580,edmontongeo,2550880,1,28190793,2015-01-16T16:13:36Z
322495583,edmontongeo,2550880,1,28190793,2015-01-16T16:13:36Z
322495588,edmontongeo,2550880,1,28190793,2015-01-16T16:13:36Z
322495607,edmontongeo,2550880,1,28190793,2015-01-16T16:13:37Z
322495643,edmontongeo,2550880,1,28190793,2015-01-16T16:13:39Z
322495649,edmontongeo,2550880,1,28190793,2015-01-16T16:13:40Z
322495661,edmontongeo,2550880,1,28190793,2015-01-16T16:13:40Z
322495670,edmontongeo,2550880,1,28190793,2015-01-16T16:13:41Z
322495675,edmontongeo,2550880,1,28190793,2015-01-16T16:13:41Z
322495701,edmontongeo,2550880,1,28190793,2015-01-16T16:13:43Z
322495704,edmontongeo,2550880,1,28190793,2015-01-16T16:13:43Z
322495705,edmontongeo,2550880,1,28190793,2015-01-16T16:13:43Z
322495714,edmontongeo,2550880,1,28190793,2015-01-16T16:13:43Z
322495719,edmontongeo,2550880,1,28190793,2015-01-16T16:13:44Z
322495732,edmontongeo,2550880,1,28190793,2015-01-16T16:13:44Z
322495733,edmontongeo,2550880,1,28190793,2015-01-16T16:13:44Z
322495749,edmontongeo,2550880,1,28190793,2015-01-16T16:13:45Z
322495762,edmontongeo,2550880,1,28190793,2015-01-16T16:13:46Z
322495778,edmontongeo,2550880,1,28190793,2015-01-16T16:13:47Z
322495787,edmontongeo,2550880,1,28190793,2015-01-16T16:13:47Z
322495791,edmontongeo,2550880,1,28190793,2015-01-16T16:13:48Z
322524077,edmontongeo,2550880,1,28194515,2015-01-16T19:39:40Z
322524087,edmontongeo,2550880,1,28194515,2015-01-16T19:39:41Z
322524088,edmontongeo,2550880,1,28194515,2015-01-16T19:39:41Z
322524091,edmontongeo,2550880,1,28194515,2015-01-16T19:39:41Z
322524099,edmontongeo,2550880,1,28194515,2015-01-16T19:39:42Z
322524106,edmontongeo,2550880,1,28194515,2015-01-16T19:39:42Z
322524110,edmontongeo,2550880,1,28194515,2015-01-16T19:39:43Z
322524111,edmontongeo,2550880,1,28194515,2015-01-16T19:39:43Z
322524123,edmontongeo,2550880,1,28194515,2015-01-16T19:39:43Z
322524124,edmontongeo,2550880,1,28194515,2015-01-16T19:39:43Z
322524132,edmontongeo,2550880,1,28194515,2015-01-16T19:39:44Z
322524133,edmontongeo,2550880,1,28194515,2015-01-16T19:39:44Z
322524134,edmontongeo,2550880,1,28194515,2015-01-16T19:39:44Z
322524135,edmontongeo,2550880,1,28194515,2015-01-16T19:39:44Z
322524136,edmontongeo,2550880,1,28194515,2015-01-16T19:39:44Z
322524137,edmontongeo,2550880,1,28194515,2015-01-16T19:39:44Z
322524138,edmontongeo,2550880,1,28194515,2015-01-16T19:39:44Z
322524148,edmontongeo,2550880,1,28194515,2015-01-16T19:39:45Z
322524184,edmontongeo,2550880,1,28194515,2015-01-16T19:39:59Z
322524185,edmontongeo,2550880,1,28194515,2015-01-16T19:39:59Z
322524186,edmontongeo,2550880,1,28194515,2015-01-16T19:39:59Z
322524189,edmontongeo,2550880,1,28194515,2015-01-16T19:39:59Z
322524193,edmontongeo,2550880,1,28194515,2015-01-16T19:40:00Z
322524198,edmontongeo,2550880,1,28194515,2015-01-16T19:40:00Z
322524203,edmontongeo,2550880,1,28194515,2015-01-16T19:40:00Z
322524208,edmontongeo,2550880,1,28194515,2015-01-16T19:40:01Z
322524210,edmontongeo,2550880,1,28194515,2015-01-16T19:40:01Z
322524214,edmontongeo,2550880,1,28194515,2015-01-16T19:40:01Z
322524219,edmontongeo,2550880,1,28194515,2015-01-16T19:40:02Z
322524227,edmontongeo,2550880,1,28194515,2015-01-16T19:40:02Z
322524233,edmontongeo,2550880,1,28194515,2015-01-16T19:40:03Z
322524234,edmontongeo,2550880,1,28194515,2015-01-16T19:40:03Z
322524239,edmontongeo,2550880,1,28194515,2015-01-16T19:40:03Z
322524241,edmontongeo,2550880,1,28194515,2015-01-16T19:40:03Z
322524259,edmontongeo,2550880,1,28194515,2015-01-16T19:40:05Z
322524262,edmontongeo,2550880,1,28194515,2015-01-16T19:40:05Z
322524272,edmontongeo,2550880,1,28194515,2015-01-16T19:40:06Z
322524278,edmontongeo,2550880,1,28194515,2015-01-16T19:40:06Z
322524302,edmontongeo,2550880,1,28194515,2015-01-16T19:40:07Z
322524307,edmontongeo,2550880,1,28194515,2015-01-16T19:40:08Z
322524320,edmontongeo,2550880,1,28194515,2015-01-16T19:40:09Z
322524324,edmontongeo,2550880,1,28194515,2015-01-16T19:40:09Z
322524327,edmontongeo,2550880,1,28194515,2015-01-16T19:40:09Z
322524329,edmontongeo,2550880,1,28194515,2015-01-16T19:40:09Z
322524330,edmontongeo,2550880,1,28194515,2015-01-16T19:40:09Z
322524334,edmontongeo,2550880,1,28194515,2015-01-16T19:40:10Z
322524340,edmontongeo,2550880,1,28194515,2015-01-16T19:40:10Z
322524344,edmontongeo,2550880,1,28194515,2015-01-16T19:40:10Z
322524345,edmontongeo,2550880,1,28194515,2015-01-16T19:40:11Z
322524353,edmontongeo,2550880,1,28194515,2015-01-16T19:40:11Z
322524356,edmontongeo,2550880,1,28194515,2015-01-16T19:40:11Z
322524358,edmontongeo,2550880,1,28194515,2015-01-16T19:40:12Z
322524367,edmontongeo,2550880,1,28194515,2015-01-16T19:40:12Z
322524370,edmontongeo,2550880,1,28194515,2015-01-16T19:40:13Z
322524387,edmontongeo,2550880,1,28194515,2015-01-16T19:40:13Z
322524403,edmontongeo,2550880,1,28194515,2015-01-16T19:40:14Z
322524409,edmontongeo,2550880,1,28194515,2015-01-16T19:40:14Z
322524420,edmontongeo,2550880,1,28194515,2015-01-16T19:40:15Z
322524423,edmontongeo,2550880,1,28194515,2015-01-16T19:40:15Z
322524425,edmontongeo,2550880,1,28194515,2015-01-16T19:40:15Z
322524429,edmontongeo,2550880,1,28194515,2015-01-16T19:40:15Z
322524432,edmontongeo,2550880,1,28194515,2015-01-16T19:40:15Z
322524443,edmontongeo,2550880,1,28194515,2015-01-16T19:40:16Z
322524446,edmontongeo,2550880,1,28194515,2015-01-16T19:40:16Z
322524461,edmontongeo,2550880,1,28194515,2015-01-16T19:40:17Z
322524466,edmontongeo,2550880,1,28194515,2015-01-16T19:40:18Z
322524467,edmontongeo,2550880,1,28194515,2015-01-16T19:40:18Z
322524468,edmontongeo,2550880,1,28194515,2015-01-16T19:40:18Z
322524469,edmontongeo,2550880,1,28194515,2015-01-16T19:40:18Z
322524470,edmontongeo,2550880,1,28194515,2015-01-16T19:40:18Z
322524475,edmontongeo,2550880,1,28194515,2015-01-16T19:40:18Z
322524480,edmontongeo,2550880,1,28194515,2015-01-16T19:40:19Z
322524482,edmontongeo,2550880,1,28194515,2015-01-16T19:40:19Z
322524491,edmontongeo,2550880,1,28194515,2015-01-16T19:40:20Z
322524507,edmontongeo,2550880,1,28194515,2015-01-16T19:40:21Z
322524515,edmontongeo,2550880,1,28194515,2015-01-16T19:40:21Z
322524517,edmontongeo,2550880,1,28194515,2015-01-16T19:40:21Z
322524519,edmontongeo,2550880,1,28194515,2015-01-16T19:40:21Z
322524520,edmontongeo,2550880,1,28194515,2015-01-16T19:40:21Z
322524521,edmontongeo,2550880,1,28194515,2015-01-16T19:40:21Z
322524522,edmontongeo,2550880,1,28194515,2015-01-16T19:40:21Z
322524526,edmontongeo,2550880,1,28194515,2015-01-16T19:40:22Z
322524529,edmontongeo,2550880,1,28194515,2015-01-16T19:40:22Z
322524532,edmontongeo,2550880,1,28194515,2015-01-16T19:40:22Z
322524534,edmontongeo,2550880,1,28194515,2015-01-16T19:40:22Z
322524536,edmontongeo,2550880,1,28194515,2015-01-16T19:40:22Z
322524540,edmontongeo,2550880,1,28194515,2015-01-16T19:40:23Z
322524554,edmontongeo,2550880,1,28194515,2015-01-16T19:40:24Z
322524566,edmontongeo,2550880,1,28194515,2015-01-16T19:40:24Z
322524569,edmontongeo,2550880,1,28194515,2015-01-16T19:40:24Z
322524573,edmontongeo,2550880,1,28194515,2015-01-16T19:40:24Z
322524574,edmontongeo,2550880,1,28194515,2015-01-16T19:40:24Z
322524576,edmontongeo,2550880,1,28194515,2015-01-16T19:40:25Z
322524608,edmontongeo,2550880,1,28194515,2015-01-16T19:40:27Z
322524609,edmontongeo,2550880,1,28194515,2015-01-16T19:40:27Z
322524620,edmontongeo,2550880,1,28194515,2015-01-16T19:40:27Z
322524631,edmontongeo,2550880,1,28194515,2015-01-16T19:40:28Z
322524633,edmontongeo,2550880,1,28194515,2015-01-16T19:40:28Z
322524634,edmontongeo,2550880,1,28194515,2015-01-16T19:40:29Z
322524640,edmontongeo,2550880,1,28194515,2015-01-16T19:40:29Z
322524653,edmontongeo,2550880,1,28194515,2015-01-16T19:40:30Z
322524662,edmontongeo,2550880,1,28194515,2015-01-16T19:40:30Z
322524668,edmontongeo,2550880,1,28194515,2015-01-16T19:40:31Z
322524669,edmontongeo,2550880,1,28194515,2015-01-16T19:40:31Z
322524672,edmontongeo,2550880,1,28194515,2015-01-16T19:40:31Z
322524680,edmontongeo,2550880,1,28194515,2015-01-16T19:40:31Z
322524681,edmontongeo,2550880,1,28194515,2015-01-16T19:40:32Z
322524683,edmontongeo,2550880,1,28194515,2015-01-16T19:40:32Z
322524684,edmontongeo,2550880,1,28194515,2015-01-16T19:40:32Z
322524690,edmontongeo,2550880,1,28194515,2015-01-16T19:40:32Z
322524697,edmontongeo,2550880,1,28194515,2015-01-16T19:40:33Z
322524700,edmontongeo,2550880,1,28194515,2015-01-16T19:40:33Z
322524711,edmontongeo,2550880,1,28194515,2015-01-16T19:40:34Z
322524719,edmontongeo,2550880,1,28194515,2015-01-16T19:40:34Z
322524721,edmontongeo,2550880,1,28194515,2015-01-16T19:40:34Z
322524734,edmontongeo,2550880,1,28194515,2015-01-16T19:40:35Z
322524736,edmontongeo,2550880,1,28194515,2015-01-16T19:40:35Z
322524737,edmontongeo,2550880,1,28194515,2015-01-16T19:40:35Z
322524739,edmontongeo,2550880,1,28194515,2015-01-16T19:40:36Z
322524740,edmontongeo,2550880,1,28194515,2015-01-16T19:40:36Z
322524748,edmontongeo,2550880,1,28194515,2015-01-16T19:40:36Z
